req_time	req_url	req_resopnse
2023/5/4 22:30	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/usdjpy/now?interval=1h	{"datetime": "05/04/2023, 22:00:00", "interval": "1h", "up": "0.25447893", "down": "0.3449723", "stationary": "0.40054873"}
2023/5/4 22:30	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/audjpy/now?interval=1h	{"datetime": "05/04/2023, 22:00:00", "interval": "1h", "up": "0.15615684", "down": "0.6319321", "stationary": "0.21191108"}
2023/5/4 22:30	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/eurjpy/now?interval=1h	{"datetime": "05/04/2023, 22:00:00", "interval": "1h", "up": "0.04152453", "down": "0.015831085", "stationary": "0.9426444"}
2023/5/4 22:30	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/gbpjpy/now?interval=1h	{"datetime": "05/04/2023, 22:00:00", "interval": "1h", "up": "0.14644931", "down": "0.028580273", "stationary": "0.8249704"}
2023/5/4 22:40	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/usdjpy/now?interval=1h	{"datetime": "05/04/2023, 22:00:00", "interval": "1h", "up": "0.16324614", "down": "0.07108672", "stationary": "0.76566714"}
2023/5/4 22:40	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/audjpy/now?interval=1h	{"datetime": "05/04/2023, 22:00:00", "interval": "1h", "up": "0.15703465", "down": "0.66938823", "stationary": "0.17357713"}
2023/5/4 22:40	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/eurjpy/now?interval=1h	{"datetime": "05/04/2023, 22:00:00", "interval": "1h", "up": "0.06891264", "down": "0.022009676", "stationary": "0.9090776"}
2023/5/4 22:40	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/gbpjpy/now?interval=1h	{"datetime": "05/04/2023, 22:00:00", "interval": "1h", "up": "0.41777986", "down": "0.0128279915", "stationary": "0.5693921"}
2023/5/4 22:50	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/usdjpy/now?interval=1h	{"datetime": "05/04/2023, 22:00:00", "interval": "1h", "up": "0.1539538", "down": "0.013769255", "stationary": "0.8322769"}
2023/5/4 22:50	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/audjpy/now?interval=1h	{"datetime": "05/04/2023, 22:00:00", "interval": "1h", "up": "0.113500014", "down": "0.42474014", "stationary": "0.4617599"}
2023/5/4 22:50	https://u0lesbz7td.execute-api.ap-southeast-2.amazonaws.com/eurjpy/now?interval=1h	{"datetime": "05/04/2023, 22:00:00", "interval": "1h", "up": "0.14500411", "down": "0.02527704", "stationary": "0.8297189"}
